L_check,L,log10_inv_probability,log10_pec_sample,log10_total_sample
100,2001,4.226233868077548,1.0396023599061712,5.265836239022578
100,2101,4.437428356792601,1.0915823837804821,5.529010728344752
100,2201,4.648622804366398,1.1435624358254055,5.79218521920849
100,2301,4.859817263959557,1.19554246518489,6.055359741567649
100,2401,5.071011724676643,1.2475225125465776,6.318534226458479
100,2501,5.282206190079943,1.2995025671405294,6.581708762263996
100,2601,5.493400669727109,1.351482568420375,6.844883228276375
100,2701,5.7045951185917385,1.4034626492205153,7.108057780141074
100,2801,5.915789647833005,1.4554426631207456,7.371232308618497
100,2901,6.126984073679686,1.5074226596623543,7.634406729365539
100,3001,6.3381785689963115,1.559402695384399,7.8975812625585595
200,1,0.002344544903112422,1.6566988126921543e-06,0.0023462195715877893
200,101,0.21304831198368981,0.05306698753140787,0.26611531012250156
200,201,0.3713698675362928,0.22013848645934622,0.5915083551343934
200,301,0.5820736332910785,0.2732038118671922,0.8552774328955122
200,401,0.7403952099595024,0.4402753125144784,1.1806705096797074
200,501,0.9510989804687823,0.49334063132918987,1.4444396206259251
200,601,1.109420532077935,0.6604121733129253,1.7698327028340757
200,701,1.3201243322908565,0.7134774911625489,2.033601814442294
200,801,1.4784458612489324,0.8805489788858326,2.3589948298675862
200,901,1.6891496419610346,0.9336143178428086,2.6227639685451978
200,1001,1.8474712031750222,1.100685776016765,2.948156982135539
200,1101,2.0581749882473446,1.1537511202381736,3.2119260960827347
200,1201,2.2164965023119247,1.3208226210438876,3.5373191191819733
200,1301,2.427200285734739,1.3738879455719242,3.801088222211772
200,1401,2.5855218622105878,1.5409594810389386,4.126481344096589
200,1501,2.7962256385734827,1.5940247923569593,4.390250431121399
200,1601,2.954547200711597,1.761096307153807,4.715643511865754
200,1701,3.165250962210833,1.8141616318345946,4.979412600891918
200,1801,3.323572508885631,1.9812331395182552,5.304805639108792
200,1901,3.5342762548399387,2.0342984716807857,5.568574712312878
200,2001,3.69259782858449,2.201369949390112,5.893967767342197
200,2101,3.903301605369172,2.254435285035,6.157736876302527
200,2201,4.061623191766837,2.421506773024439,6.483129977373829
200,2301,4.2723269294395845,2.4745720979291934,6.746899014468963
200,2401,4.430648506195109,2.641643620818891,7.072292111486068
200,2501,4.641352283654561,2.694708939595057,7.336061241001175
200,2601,4.79967381605888,2.8617804172446575,7.661454239977729
200,2701,5.010377590743679,2.9148457609882064,7.925223366699792
200,2801,5.168699140409329,3.081917256740901,8.250616395634248
200,2901,5.379402895127166,3.1349825925828076,8.51438550074939
200,3001,5.537724495858249,3.3020541134428583,8.839778618418832
300,1,0.002344544903112422,1.6566988126921543e-06,0.0023462195715877893
300,101,0.21304831198368981,0.05306698753140787,0.26611531012250156
300,201,0.3703217813168687,0.22240692712475993,0.5927287206329761
300,301,0.4755164201440076,0.49995642155136477,0.9754728209035542
300,401,0.686220184481136,0.5530217374533731,1.2392419061109685
300,501,0.8434936374295117,0.7223616595879447,1.5658552827720673
300,601,0.948688262016298,0.9999111502687198,1.9485993942824011
300,701,1.1593920367268096,1.0529764710360678,2.2123685232912234
300,801,1.316665497753557,1.2223164166290912,2.5389818959721095
300,901,1.4218601324351603,1.499865906697565,2.92172602818607
300,1001,1.632563895757284,1.5529312225879353,3.1854951205594424
300,1101,1.7898373593461872,1.722271172987103,3.5121085406551056
300,1201,1.8950319904841177,1.9998206415471314,3.894852637756112
300,1301,2.105735783549715,2.0528859595059883,4.158621743781933
300,1401,2.2630092204557357,2.2222259294755964,4.4852351399097605
300,1501,2.368203882398751,2.4997754031144495,4.867979301553512
300,1601,2.5789076153120263,2.552840701610264,5.131748297860028
300,1701,2.7361811044105275,2.7221806533948056,5.458361748253712
300,1801,2.8413757291696378,2.999730125563351,5.841105836326502
300,1901,3.052079485687551,3.052795451114377,6.104874926621245
300,2001,3.2093529764687854,3.2221353996240123,6.4314883646719645
300,2101,3.3145475866527767,3.499684868084551,6.81423244178738
300,2201,3.525251332982938,3.552750210014526,7.078001549096362
300,2301,3.682524810935112,3.7220901438346052,7.4046149412491795
300,2401,3.787719458021269,3.999639606627771,7.787359065899601
300,2501,3.9984232071398074,4.052704948508395,8.051128154948055
300,2601,4.155696669715498,4.222044884281335,8.37774155150862
300,2701,4.260891301228846,4.4995943578061794,8.760485644549751
300,2801,4.471595088153658,4.552659662433909,9.024254761978991
300,2901,4.628868528269389,4.72199963149621,9.350868144975092
300,3001,4.734063182282748,4.999549117645588,9.733612304268302
400,1,0.002344544903112422,1.6566988126921543e-06,0.0023462195715877893
400,101,0.21304831198368981,0.05306698753140787,0.26611531012250156
400,201,0.3703217813168687,0.22240692712475993,0.5927287206329761
400,301,0.47397258913673174,0.503239351307519,0.9772119498657682
400,401,0.536922905257671,0.8610104209585195,1.397933315544493
400,501,0.7476266903069374,0.9140757545497025,1.6617024557512095
400,601,0.9049001547321582,1.083415705359901,1.9883158673482255
400,701,1.0085509575589267,1.3642481319620325,2.372799079839132
400,801,1.0715013003786116,1.7220191838249719,2.793520498143666
400,901,1.2822050688744862,1.7750844954771017,3.0572895473059383
400,1001,1.4394785307374869,1.9444244577657648,3.383902984353161
400,1101,1.54312932775128,2.2252568557778387,3.7683861959580303
400,1201,1.6060796592803213,2.5830279313687408,4.189107591100673
400,1301,1.8167834384250496,2.6360932613433126,4.4528767067015025
400,1401,1.9740568909057816,2.8054331951495826,4.7794900970447545
400,1501,2.0777076920070305,3.0862656111468576,5.163973286510739
400,1601,2.1406580275618285,3.4440366720430693,5.584694716083191
400,1701,2.351361778249561,3.4971020290480577,5.848463813761368
400,1801,2.5086352601912174,3.6664419712725946,6.17507722903782
400,1901,2.612286065344647,3.9472743859950823,6.559560457299582
400,2001,2.675236378849836,4.305045436500952,6.980281821954272
400,2101,2.885940144168454,4.358110782173906,7.2440509318261865
400,2201,3.0432136109286536,4.527450703337372,7.570664291889304
400,2301,3.146864442631737,4.80828315234222,7.955147600455892
400,2401,3.2098147881044823,5.166054208398848,8.37586898394239
400,2501,3.4205185484525473,5.219119540701933,8.639638091344612
400,2601,3.577791990036273,5.388459476638183,8.966251455937426
400,2701,3.6814428201671436,5.669291886989976,9.35073470132667
400,2801,3.744393158306049,6.0270629399943525,9.771456086852634
400,2901,3.9550969178934388,6.080128286620461,10.035225196804635
400,3001,4.11237038798646,6.249468239531275,10.361838624229621
500,1,0.002344544903112422,1.6566988126921543e-06,0.0023462195715877893
500,101,0.21304831198368981,0.05306698753140787,0.26611531012250156
500,201,0.3703217813168687,0.22240692712475993,0.5927287206329761
500,301,0.47397258913673174,0.503239351307519,0.9772119498657682
500,401,0.5350268251133286,0.8648909819727977,1.399917808504092
500,501,0.5702622129173792,1.265493204979069,1.8357554319727816
500,601,0.780965963801561,1.318558533861642,2.09952448797434
500,701,0.9382394553217044,1.487898481493356,2.426137914854328
500,801,1.0418902654308886,1.768730894867192,2.810621171478752
500,901,1.102944476244965,2.1303825096133755,3.233326999175236
500,1001,1.1381798882302216,2.530984704875505,3.669164599057575
500,1101,1.3488836383042684,2.5840500462633362,3.9329337063977725
500,1201,1.5061571257274913,2.7533899853663613,4.2595471256613955
500,1301,1.609807922573662,3.034222410067076,4.644030323307211
500,1401,1.6708621558535266,3.3958740273257457,5.066736173603344
500,1501,1.7060975604710271,3.7964762538483208,5.502573823233263
500,1601,1.9168013017791454,3.849541592322282,5.766342891436209
500,1701,2.0740747774849693,4.018881522590346,6.092956320541864
500,1801,2.1777255908657147,4.29971396602507,6.477439548290445
500,1901,2.2387798395135032,4.6613655724120155,6.9001454180031265
500,2001,2.2740152353340664,5.061967768377894,7.335982989183462
500,2101,2.4847190121359577,5.115033096640424,7.599752109269689
500,2201,2.641992489388487,5.284373059091972,7.926365539775112
500,2301,2.7456432958038466,5.565205453947412,8.31084873859184
500,2401,2.8066975097604425,5.926857094417996,8.733554597810757
500,2501,2.8419329127448445,6.327459321448736,9.16939221904645
500,2601,3.052636674790742,6.3805246801453395,9.433161350792044
500,2701,3.209910160637107,6.549864616776848,9.759774766761696
500,2801,3.3135609602098106,6.830697036334688,10.144258012323101
500,2901,3.3746151794306622,7.192348662110683,10.5669638330441
500,3001,3.4098505897953095,7.592950821857478,11.002801409029928
600,1,0.002344544903112422,1.6566988126921543e-06,0.0023462195715877893
600,101,0.21304831198368981,0.05306698753140787,0.26611531012250156
600,201,0.3703217813168687,0.22240692712475993,0.5927287206329761
600,301,0.47397258913673174,0.503239351307519,0.9772119498657682
600,401,0.5350268251133286,0.8648909819727977,1.399917808504092
600,501,0.5681531867058993,1.2696481848583165,1.837801368551519
600,601,0.5874571295750199,1.6837500585611391,2.271207202406409
600,701,0.798160897333098,1.7368154001898457,2.5349763034061032
600,801,0.9554343737539339,1.9061553490782486,2.8615897188505652
600,901,1.059085199389403,2.186987753498742,3.246072964300302
600,1001,1.1201394145186754,2.548639383986781,3.668778819537031
600,1101,1.1532657689915276,2.953396606169189,4.106662382780671
600,1201,1.1725697394188057,3.3674984678553774,4.540068228958302
600,1301,1.3832735283445905,3.4205637996560627,4.803837319611981
600,1401,1.540546966035654,3.58990375297923,5.130450720716254
600,1501,1.644197769840086,3.870736183104723,5.514933938640389
600,1601,1.7052520090484498,4.232387835041013,5.937639832159209
600,1701,1.7383783839433098,4.63714502316961,6.37552342850853
600,1801,1.7576823151621177,5.051246910920697,6.808929227206381
600,1901,1.9683860997226077,5.104312228404937,7.0726983389114295
600,2001,2.1256595673322396,5.27365218955633,7.399311773978912
600,2101,2.2293103723792655,5.5544846171507505,7.7837949920782945
600,2201,2.290364602402982,5.916136238076412,8.206500848214004
600,2301,2.323490966232399,6.320893450332883,8.644384414499767
600,2401,2.3427949365499905,6.734995298091159,9.077790251304279
600,2501,2.553498694062449,6.78806063294215,9.341559323868578
600,2601,2.71077215600899,6.957400576905763,9.668172738741486
600,2701,2.8144229776331025,7.238233035453372,10.05265602209143
600,2801,2.875477209974065,7.599884643387564,10.475361847030833
600,2901,2.9086035726712143,8.004641859429526,10.91324542981642
600,3001,2.927907532476165,8.418743741234778,11.346651283461041
